from,to,routes,length,road_length,travel_time
12516,12528,166,0.3539617116002186,0.354,0.5
12517,12508,166,0.3190247019251862,0.31910000000000005,1.0
12517,12522,166,0.34662310033285115,0.3467,1.0
12519,12504,166,0.40084913642331726,0.4009,1.0
1252,1254,55,0.27574506623907336,0.2759,0.75
1252,799,55,0.30797878496451137,0.32480000000000003,1.0
12520,12510,166,0.39809159963501634,0.3994,1.0
12520,12521,166,0.556578300285146,0.6557999999999999,1.0
12521,12520,166,0.556578300285146,0.6557999999999999,2.0
12521,12524,166,0.4459124477350712,0.446,0.5
12522,12517,166,0.34662310033285115,0.3467,1.0
12522,4021,166,0.2528169639736685,0.2528169639736685,1.0
12523,16796,166,0.4120874379932928,0.41200000000000003,1.0
12523,840,166|243,0.41504417279874606,0.44639999999999996,1.0
12524,12521,166,0.4459124477350712,0.7759,0.0
12524,4050,166,0.41258388541459345,0.41258388541459345,1.0
12525,12645,166|364,0.40879261425521357,0.434,0.0
12525,4022,166|364,0.33631212893346485,0.33631212893346485,2.0
12526,12516,166,0.4233849326911538,0.4235,0.0
12526,24020,166,0.411228098917463,0.6422000000000001,1.0
12527,12931,240|167,0.3593204967245291,0.3593204967245291,1.16666666667
12527,30018,744,0.6494317057722977,1.0635000000000001,0.32384382659469496
12527,4053,166,0.4068734153850638,0.43660000000000004,1.0
12528,12516,166,0.3539617116002186,0.354,0.333333333333
12528,12539,166,0.4360465190321315,0.4360465190321315,0.5
12529,23407,166,0.4406680248823916,0.4581,2.0
1253,1256,55,0.2670539764579842,0.26730000000000004,1.0
1253,1258,55,0.3978710267733954,0.3978710267733954,1.5
12530,4043,166,0.4587750395391539,0.45930000000000004,2.0
12531,12534,166,0.39488231500555027,0.395,1.0
12531,12540,166,0.5329774271384043,0.5396000000000001,1.0
12534,11252,788|744,1.207182965318708,1.8980000000000001,4.0
12534,12508,166,0.29098365442191904,0.291,0.5
12534,12531,166,0.39488231500555027,0.395,2.0
12534,15161,233,0.3886621256134129,0.6631,1.6
12534,15171,233,0.42558783473038364,0.43960000000000005,1.6
12534,6803,744,0.8285187306237676,1.4238,2.0
12535,12537,166,0.39992590092625735,0.4,1.0
12535,14835,166,0.44872875474428686,0.44872875474428686,1.0
12536,12511,166,0.4270624634653515,0.42710000000000004,1.0
12536,12542,166,0.29904672544107685,0.2994,0.0
12537,12535,166,0.39992590092625735,0.7956000000000001,1.0
12537,12541,166,0.4112606618877073,0.4112606618877073,1.0
12539,12514,166,0.4131630528975228,0.4133,0.5
12539,12528,166,0.4360465190321315,0.4360465190321315,0.666666666667
12539,16821,237,0.3953687124492376,0.4116,0.19715347374843295
12539,16833,237,0.43555955414411235,0.6229,0.21719492822754846
1254,1252,55,0.27574506623907336,0.2759,0.5
1254,1256,55|355,0.5534782234709692,1.0409000000000002,1.5
12540,12531,166,0.5329774271384043,0.5396000000000001,2.0
12540,12622,166,0.5118418661377591,0.7617,1.0
12540,18155,167,0.6277875803184741,0.6281,2.0
12540,18204,167,0.3277836872624686,0.3277836872624686,1.0
12541,4041,166,0.3784030278443426,0.39289999999999997,1.0
12542,11482,239|166|167,0.3710070957906181,0.7341000000000001,0.666666666667
12542,12536,166,0.29904672544107685,0.2994,0.25
12542,16900,239|167,0.33896234982482665,0.6277,0.5
125445,32044,665,0.22455857192850517,0.2282,0.5
125445,32045,665,0.2900521078397043,0.32510000000000006,1.0
12545,13740,206,0.22519735601334895,0.22519999999999998,0.5
12545,13741,206,0.25243506633978985,0.2525,0.5
125455,13964,106|18,0.23045111685622222,0.2502,0.6
12546,12292,206,0.37464071449075387,0.3747,1.25
12546,13752,206,0.4247045847192406,0.4248,1.8
125460,140940,181|487|264,0.2059050262732524,1.6527,1.91666666667
125460,1442,268,0.8642718656009807,0.8654,2.5
125460,3015,268,0.24785319688039012,0.2796,0.5
125460,3589,266|181,0.28715269783095804,0.2872,0.5
12547,11227,40,0.4351021483504059,0.43510000000000004,1.5
12547,13735,206,0.23840100033552486,0.247,0.5
12547,13753,206,0.3940069041332414,0.5822999999999999,1.75
12548,11711,206,0.20786888546622168,0.2106,0.8
12548,12297,206,0.32862112824532824,0.3287,1.0
12549,13756,206,0.3591917463193041,0.3593,1.0
12549,5326,206,0.15774332050747922,0.15774332050747922,0.25
12550,13773,206,0.16495441015000523,0.16495441015000523,0.5
12558,12564,62,0.3734730412650649,0.3734730412650649,1.0
1256,1253,55,0.2670539764579842,0.26730000000000004,1.0
1256,1254,55|355,0.5534782234709692,0.5528,1.0
1256,13311,53,0.2549697818439643,0.256,0.8
1256,625,53,0.19794606846983945,0.23450000000000001,1.0
12564,12568,62,0.5449108960073688,0.5508,2.0
12564,2649,62,0.4490276127426153,0.8467,1.0
12566,10531,62,0.41590438442787453,1.1224,1.0
12566,12568,62,0.6466696489613668,0.6661,1.0
12567,10531,120|62,0.7044880617571077,0.7045,1.0
12567,14855,120,0.7847542344491182,1.2681,1.0
12567,14872,62,0.8898627702079529,1.3251,2.0
12568,12564,62,0.5449108960073688,0.674,1.0
12568,12566,62,0.6466696489613668,0.6549,1.0
12569,14726,115|120|111,0.2769016459942873,0.2897,1.0
1257,11646,55,0.29717025482858883,0.2972,1.0
1257,16950,55,0.23943607962235605,0.2768,0.8
12573,12574,268,0.6231496099291938,0.631,2.0
12573,8212,268,1.1838582575073624,1.3579,4.0
12574,12573,268,0.6231496099291938,0.631,2.0
12574,2707,268|177,0.4318303543726733,0.4338,1.0
12579,4096,534|33|733|704|4,0.20377518472433892,0.20377518472433892,0.8
1258,11646,55|355,0.42348613528555334,0.4237,1.25
1258,1253,55,0.3978710267733954,0.3978710267733954,1.0
1258,13874,51|52,0.324460011891348,0.34700000000000003,1.25
1258,13875,51|52,0.397825787520993,0.7827999999999999,1.0
12590,10122,94,0.29095370196698767,0.2908,1.4
12591,18083,96,1.361319642003475,1.9429,2.0
12591,18112,96,0.25613750896762205,0.4389,1.0
12595,16162,28,0.24436239556266567,0.3673,0.5
12595,7892,28,0.13385140706636886,0.13385140706636886,1.0
12597,1251,66,0.4830474129027098,0.8304,2.0
12597,13307,53,0.21589958004552456,0.21589958004552456,0.5
12597,1580,66,0.38205595112406565,0.4071,2.0
12597,4874,53,0.1559430015451855,0.1559430015451855,0.2
12601,12602,28,0.23238341793255962,0.2347,0.4
12601,16163,28,0.35472529346942594,0.3555,0.5
12602,12601,28,0.23238341793255962,0.2347,0.2
12602,16139,28,0.21854563144103822,0.22430000000000003,0.0
12605,12606,28,0.24038638809518717,0.24380000000000002,1.0
12606,12612,28,0.318324821833794,0.31910000000000005,0.333333333333
12606,9030,28,0.28211462894107764,0.3212,0.0
12607,12605,28,0.2633647072980364,0.3487,0.0
12607,12611,28,0.28605653035342743,0.2903,0.0
12608,12609,28,0.26717266999632416,0.3737,0.5
12608,12611,28,0.39154615421906624,0.3917,1.0
12609,12608,28,0.26717266999632416,0.2682,0.666666666667
12609,13842,28,0.2770628906426125,0.29560000000000003,0.5
12611,12607,28,0.28605653035342743,0.2903,0.5
12611,12608,28,0.39154615421906624,0.3917,1.0
12612,12606,28,0.318324821833794,0.31910000000000005,0.5
12612,12613,28,0.30332178550311456,0.3038,0.666666666667
12613,16131,28,0.28187668858575726,0.2844,0.0
12615,10640,460,0.18302448015945622,0.914,0.571428571429
12617,10782,166,0.5619540855341018,0.5619540855341018,1.0
12619,110,166,0.3772922527273908,0.3835,1.0
12620,12617,166,0.36669053572698396,0.3692,0.333333333333
12620,12628,166,0.48289510667617797,0.705,2.0
12621,12619,166,0.4106053726020681,0.41050000000000003,1.0
12621,12622,166,0.28283689759786007,0.2829,0.0
12622,12540,166,0.5118418661377591,0.7617,1.0
12622,12621,166,0.28283689759786007,0.2829,0.5
12623,10775,166|364|292,0.41733497346367654,0.4195,0.833333333333
12623,10782,166|364,0.40935080643687644,0.4803,1.0
12623,2246,292,0.4680290938398669,0.4689,1.0
12625,110,166,0.3061066715957103,0.32739999999999997,0.5
12625,2908,166,0.5034405454558522,0.5191,1.66666666667
12626,11399,166,0.4106828467248438,0.4262,2.0
12626,12629,166,0.4019135428880602,0.402,1.0
12628,12620,166,0.48289510667617797,0.4847,1.0
12628,12629,166,0.41242677241488623,0.41242677241488623,0.0
12628,14206,94|224,0.41572921448243083,0.4229,1.0
12628,14210,94|224,0.4419527918684852,0.45480000000000004,1.0
12629,12626,166,0.4019135428880602,0.402,1.0
12629,12628,166,0.41242677241488623,0.41242677241488623,0.333333333333
12631,12632,612,0.21295162974554482,0.21295162974554482,0.5
12632,10534,612,0.2742694048471985,0.29760000000000003,1.5
12632,4151,612,0.258238825122493,0.258238825122493,1.0
12633,12631,612,0.29972939862865927,0.2999,1.0
12633,12634,612,0.23548679341032028,0.246,1.0
12634,12633,612,0.23548679341032028,0.246,1.0
12634,12637,612,0.3291015159948479,0.3516,1.0
12634,140860,611,0.2914337319523465,0.2915,1.0
12634,14308,611,0.9355096944328678,0.9355096944328678,2.0
12635,12636,612,0.4139442339859914,0.4152,1.5
12635,12638,612,0.3107429358160596,0.31260000000000004,1.0
12635,1924,115,0.2619129323882615,0.30119999999999997,0.6
12636,12635,612,0.4139442339859914,0.4152,1.5
12636,12637,612,0.24085553896839454,0.24630000000000002,0.5
12637,12634,612,0.3291015159948479,0.3516,1.0
12637,12636,612,0.24085553896839454,0.24630000000000002,0.5
12638,12635,612,0.3107429358160596,0.31260000000000004,1.0
12638,12640,612,0.7814225621288517,0.9591000000000001,1.0
12639,4150,612,0.3718570962548336,0.4955,1.0
12640,12638,612,0.7814225621288517,0.7896000000000001,2.0
12640,12639,612,0.6072731887239577,0.6254,2.0
12640,14995,117,0.2808665813671025,0.2808,0.75
12640,15008,117,0.20145531362343227,0.20145531362343227,0.166666666667
12642,12643,102|212|312,0.3169076030838641,0.32339999999999997,0.75
12643,11260,212|312,0.44273374941448085,0.4497,1.0
12643,14716,102,0.559906556533772,1.7383,1.0
12643,4162,102|212|312,0.37215479205452656,0.3764,1.0
12645,12525,166|364,0.40879261425521357,0.7597999999999999,0.5
12645,12851,166|364,0.40053198119369854,0.4247,1.0
12646,15495,245|164,0.5710391267522885,0.7263,2.0
12646,4167,161|245|164|165,0.33484725135784776,0.6906,1.0
1265,11819,264,0.29696165751235787,0.29696165751235787,0.666666666667
12653,4167,150,0.3743800170849956,0.7921,1.0
12653,585,161,0.6674920095311851,1.0217,0.3328497279493038
12653,586,161|150,0.39683804386787175,0.7741,1.0
12654,25000_ar,237,0.29138129273013946,0.2913,1.0
12656,12658,154|167,0.41537663979786377,0.44289999999999996,1.0
12656,18214,167,0.41092171633440344,0.41092171633440344,0.75
12658,4180,167,0.36165706674647924,0.39680000000000004,0.5
1266,13494,81,0.38565964963756705,0.7859,1.25
1266,13568,66,0.13503604014636836,0.525,1.0
1266,15754,70|76|71,0.1847337500466487,0.1961,1.0
1266,9264,78|14|79|378|96,0.2842290371291986,0.2842290371291986,1.16666666667
12665,12653,161|150,0.3255671394701956,0.8258,0.5
1267,1274,264,0.440049721521944,0.44139999999999996,2.0
1267,142114,267,0.21336828386321652,0.2449,0.10639764105455321
12673,12665,150,0.3413112780991185,0.3422,0.5
12673,4167,245|164,0.29729192371011276,0.4403,1.0
12677,15549,152,0.4348289616444546,0.4343,1.0
12677,15550,152,0.40638116805765373,0.41250000000000003,0.75
12679,140791,158,0.4021664092281426,0.4164,1.0
12681,10254,760|60,0.17887703636469085,0.17880000000000001,0.2
12681,12703,611|60,0.3193546094893254,0.3367,0.466666666667
12681,4198,705|105|611,0.24348840845920772,0.24348840845920772,1.5
12686,16524,108|358,0.23808262314269082,0.3009,0.5
12687,12686,108|358,0.19485769356913688,0.1951,0.5
12689,12687,108|358,0.0943590694359418,0.09459999999999999,0.0
1269,13171,18,0.3911689654377218,0.39480000000000004,1.0
1269,16624,18,0.2663811628093023,0.2665,1.0
12690,12689,108|358,0.33295915616181093,0.5573,1.0
12691,12690,108|358,0.2154735313197823,0.22690000000000002,0.0
12693,12691,108|358,0.35143389170228817,0.4935,1.0
12696,12697,60,0.2201805653169202,0.22290000000000001,0.3
12696,12705,60,0.36197304240223716,0.36210000000000003,0.4
12697,12696,60,0.2201805653169202,0.22290000000000001,0.4
12697,12714,60,0.19135023538471266,0.2347,1.0
12698,12710,251|60,0.16623861383266836,0.1693,0.9
12698,142417,251|60,0.198917803172629,0.1995,1.31428571429
1270,11285,256,0.28620571529876654,0.28620571529876654,1.0
12701,11517,60,0.23635428492918267,0.23635428492918267,0.8
12702,140842,251|60,0.23686261853281587,0.2369,1.01666666667
12702,4218,251|60,0.29050639374623444,0.32580000000000003,1.55714285714
12703,11452,611,0.21442790944015738,0.2469,0.0
12703,12681,611|60,0.3193546094893254,0.3367,0.6
12703,12708,60,0.27246042165841894,0.27380000000000004,0.8
12705,11452,60,0.4197550343683226,0.4324,0.8
12705,12696,60,0.36197304240223716,0.36210000000000003,0.3
12707,12701,60,0.30775782369162985,0.3085,0.8
12707,12709,60,0.30026438816209433,0.30419999999999997,0.5
12708,12705,60,0.35896356440440896,0.35896356440440896,0.75
12709,12707,60,0.30026438816209433,0.30419999999999997,0.8
12709,12712,60,0.40758083051187805,0.40800000000000003,1.6
12710,12702,251|60,0.3461757057152818,0.3461757057152818,1.91666666667
12712,12715,251|60,0.28357799154797303,0.2836,1.07777777778
12712,1425,60,0.17869060665452347,0.1781,1.25
12712,9957,251,0.18341898522950686,0.2195,0.666666666667
12714,10204,108,0.4241448292788958,0.42410000000000003,1.25
12714,12698,60,0.24568594378732603,0.2464,1.0
12715,12712,251|60,0.28357799154797303,0.2836,1.1
12715,140842,251|60,0.26356152545887285,0.2636,0.833333333333
12735,13732,550,0.22456553237168983,0.22456553237168983,1.0
12738,12735,550,0.5514867819860042,0.5811000000000001,2.0
12738,16986,232|205,0.5536463385727299,0.5563,1.75
1274,142114,264,0.2681499120776174,0.3355,1.0
1274,9801,264,0.529924451581748,0.5302,0.666666666667
1275,1267,267,0.782657858400765,1.2257,2.0
1275,142132,267,0.5574300815209627,0.5987,1.0
12752,7896,344,1.1477040534921552,1.8941,2.0
12753,13825,344,0.463212600076344,0.4636,1.0
12754,4262,344,0.29517772903982076,0.2973,1.0
12757,12752,344,0.46364853206616796,0.494,1.0
1276,1274,264,0.4841328169938221,0.4841328169938221,1.0
12761,12767,265,0.30186149227852416,0.36210000000000003,0.0
12761,142269,265,0.6705340272364194,1.3363,1.0
12763,1,265,0.42928538894509843,0.43610000000000004,1.0
12763,32121,108|265|358,0.30957832235384486,0.32939999999999997,1.0
12765,142280,265,0.39594568300059596,0.7894,1.0
12765,142281,265,0.4942798628629248,0.7002,1.0
12765,17393,125,0.40117323604082317,0.8295,1.0
12765,17500,125,0.43371018904908265,1.6029000000000002,1.5
12767,10535,265,0.8486509036459747,2.2313,2.0
12767,12761,265,0.30186149227852416,0.3033,0.5
12768,142268,265,0.7549255801650017,0.7563,2.0
1277,1265,264,0.46965161227528196,0.5081,0.333333333333
1277,1276,264,0.5578674062062449,0.5611,1.0
12770,12772,161,0.3958672880972308,0.4072,0.5
12770,20080,161,0.3105221621146662,0.9596,0.0
12771,11849,704,1.0926424041162595,1.4956,3.0
12771,14635,201,0.2597217260682876,0.2803,1.0
12771,14636,201,0.5283805694011436,0.9077999999999999,3.0
12771,16301,4|2,0.282490229031109,0.30219999999999997,0.5
12771,16309,302|704,1.180065864447709,1.2319000000000002,3.75
12771,16320,4|2,0.39080052093699746,0.6092000000000001,1.0
12772,20082,161,4.376907003614232,4.8681,5.0
12778,12920,240,0.3732749009535526,0.376,1.0
1278,11865,232|202,0.47428077600154533,0.497,2.0
1278,1279,232|202,0.374478441813109,0.374478441813109,0.5
12784,11914,28|45|83,0.547822625799353,0.5492,1.26666666667
12784,12359,28,0.3478047487126813,0.3827,1.14285714286
12787,4323,83,0.17924684785403835,0.1786,1.0
12787,9514,83,0.34461769721198976,0.3456,1.0
12788,12787,83,0.253476962415335,0.253476962415335,1.0
12789,12788,83,0.20804527479355558,0.20804527479355558,0.0
1279,14295,232|202,0.2720533733624641,0.2857,0.5
12790,12789,83,0.26758606616571146,0.3055,1.0
12790,4326,83,0.27736461842170357,0.31339999999999996,1.0
1280,11261,111,0.238620824266108,0.26260000000000006,1.0
1280,141035,111,0.38895587740029525,0.39280000000000004,1.0
12800001,17200,460,0.8193132972149113,0.8255,1.66666666667
12800001,17202,460,0.2917173228932155,2.3343000000000003,0.25
12806,10769,292,0.41092867880569556,0.41150000000000003,1.0
12806,2259,292,0.5017171903115075,0.5017171903115075,1.0
12806,2260,744|233,1.1939831648819075,1.3143,2.58333333333
1281,17605,130,0.9962635338040104,2.2669,2.0
12818,1561,115,0.36283799529510774,0.8140000000000001,1.0
12818,9501,115,0.3723389593811747,0.5565,2.0
12826,3000001,30,0.22608764903176432,0.25710000000000005,0.11274024467465121
12827,16193,30,0.35099916184717705,0.3511,1.42857142857
12827,16221,30,0.24627125839148695,0.24630000000000002,0.5
12828,11784,83|256,0.10862360220639125,0.1514,0.0
12830,12831,62,0.33195168714615053,0.4245,1.5
12830,12837,62,0.45184628942811134,0.46130000000000004,2.0
12831,12830,62,0.33195168714615053,0.332,1.0
12831,12832,62,0.29416020325034,1.3137,0.5
12832,12831,62,0.29416020325034,0.2942,0.5
12832,12838,62,0.5671620771256408,0.7863,1.5
12833,12838,62,0.37976911554511733,0.38410000000000005,1.5
12833,4375,62,0.3904439796941705,0.399,1.5
12836,12847,62,0.5437263878833799,0.7782000000000001,2.0
12836,4381,62,0.8551723819443018,2.196,2.0
12837,12830,62,0.45184628942811134,1.3280999999999998,1.5
12837,12839,62,0.306509398480674,0.7763,1.0
12838,12832,62,0.5671620771256408,0.5672999999999999,1.5
12838,12833,62,0.37976911554511733,0.46730000000000005,1.5
12839,12837,62,0.306509398480674,0.3307,1.0
12839,12842,62,0.5294102078645425,0.5294102078645425,2.0
1284,10834,252,0.17689682135495663,0.2021,0.08821088196164098
1284,9812,252,0.3194351086215962,0.4592,0.159288631899626
12840,12836,62,0.8098387577360455,0.8099,2.0
12842,12845,62,0.399046534773144,0.399046534773144,1.0
12843,11158,460,0.45187815131643977,0.8623999999999999,1.75
12844,12843,460,0.4316498891069079,0.4482,1.5
12845,12973,62,0.43928357552008507,0.4702,2.0
12845,4382,62,0.4443801000383006,0.4443801000383006,1.5
12846,12844,460,0.4392678592814336,0.487,1.0
12846,4600,460,0.3515919088211114,0.432,2.0
12847,12836,62,0.5437263878833799,0.6337,1.0
12847,14689,62,0.5775673321990018,0.9396,2.0
12848,12850,243|167,0.375855884982054,0.3765,1.0
12849,12853,243|167,0.418735383143923,0.419,1.0
12849,4390,243|167,0.40693373192962196,0.4188,0.5
1285,16693,20,0.10434707100473542,0.10434707100473542,1.0
1285,8408,720,1.6001030817716224,1.7041,3.125
12850,12853,243|167,0.3851817694751707,0.38780000000000003,0.333333333333
12850,18180,243|167,0.4169496863139754,0.7784,0.5
12851,12645,166|364,0.40053198119369854,0.4247,1.0
12851,12852,166|364,0.3640123911890848,0.3977,0.666666666667
12852,12851,166|364,0.3640123911890848,0.3977,0.5
12852,14949,166|245|364,0.8078000032852168,0.9351,1.16666666667
12852,14956,245,0.3574816059213429,0.3579,0.0
12853,12849,243|167,0.418735383143923,0.419,1.0
12853,12850,243|167,0.3851817694751707,0.38780000000000003,0.25
1286,142101,180|28|181,0.5419724294068755,0.5710000000000001,1.71111111111
12862,12863,212|312|211,0.3461732618896632,0.3461732618896632,1.0
12863,13828,212|312|211,0.44815837525923463,0.4482,1.0
12863,4402,212|211,0.40610333766832735,0.40610333766832735,1.0
12864,12862,212|312|211,0.4492686231878762,0.44939999999999997,1.0
12866,11138,212|312,0.9081968244449219,1.2569000000000001,3.66666666667
1287,12431,180|181,0.25689855173487797,0.25689855173487797,1.0
1287,1286,180|28|181,0.2779786515370631,0.29910000000000003,0.688888888889
12872,140,130|210,0.4426288367322064,1.7159000000000002,1.0
12872,150,344,0.7953363640149189,2.0696,1.0
12872,8739,130|210|344|211,0.43464007755081385,0.4347,1.0
12875,140805,120,0.4118817649615979,0.4305,1.0
12875,142040,120,0.42748299454812094,0.8162,1.0
1288,1289,180|201|181,0.22965323381287786,0.2297,0.6
1288,1290,180|181,0.202511589756014,0.2028,0.533333333333
1288,19058,201,0.5263413280077653,0.7258,1.5
12880,17324,125,0.23782599957308925,0.2551,1.0
12880,17325,125,0.4088624624843856,0.4129,1.5
12885,11946,70,0.2306183178782746,0.256,0.3
12885,12889,70,0.2891522611992544,0.2953,0.4
12887,12888,487,0.3852257271264915,0.6615,1.0
12887,12912,487,0.43668486745848595,0.6433,1.0
12888,12887,487,0.3852257271264915,0.38560000000000005,1.0
12888,13731,487,0.4840136173759136,0.5124,1.5
12889,12885,70,0.2891522611992544,0.2953,0.2
12889,5424,70,1.0044122091507544,1.1809,2.2
1289,12057,180|201|181,0.2583802445161746,0.276,0.777777777778
1289,1288,180|201|181,0.22965323381287786,0.2297,0.5
129,15803,37,0.32858948458874837,0.32858948458874837,1.0
129,15809,37,0.20983892815234204,0.20983892815234204,0.333333333333
1290,1288,180|181,0.202511589756014,0.2028,0.466666666667
1290,142408,180|181,0.46038607650673474,0.46038607650673474,1.7
12900,12910,268|76,0.32560073827874475,0.4813,1.0
12910,142050,268|76,0.17238278218822362,0.17350000000000002,0.6
12910,4438,268|76|176,0.37439177937056217,0.4039,1.1
12912,12887,487,0.43668486745848595,0.4399,1.5
12912,12913,487,0.3603756482923293,0.3615,0.5
12913,12489,487,0.3858983825378231,0.3932,1.0
12913,12912,487,0.3603756482923293,0.3615,0.5
12915,20436,240,0.3525190463639123,0.3526,2.0
12915,30018,744,1.774568310292475,2.2185,0.8849013484418502
12918,12934,744,0.781660204973809,1.0482,0.38978052599770335
12918,12937,240,0.3908931142318198,0.391,1.33333333333
12918,14571,162|163,0.25832733660823964,0.2651,0.75
12918,14581,162|163,0.4237382882079104,0.8154,2.0
12918,4465,240,0.3834197441176105,0.3834197441176105,1.0
12918,4481,744,0.8451852402373039,0.8452999999999999,0.42145774520557816
12919,12939,240,0.18014911742805662,0.1802,0.333333333333
12919,20254,240,0.43708822469218633,0.4683,2.0
1292,12057,180|201|181,0.2762228206746337,0.2829,1.0
1292,1293,180|201|181,0.2314819806601796,0.2325,1.0
12920,12929,240,0.4345471438863846,0.4379,1.33333333333
12920,12933,240,0.4323178190105528,0.4344,2.0
12921,12928,240,0.39978315318867863,0.3999,2.0
12921,12940,240,0.31046405308724345,0.32289999999999996,1.0
12922,12918,240,0.4333235052208193,0.4333235052208193,1.66666666667
12923,12928,240,0.28168681374780685,0.2814,1.0
12924,12934,240,0.4400429258682317,0.44,1.0
12924,12935,240,0.40256401086904153,0.4026,1.0
12925,12938,240,0.3821351837872764,0.3821351837872764,1.0
12925,4484,240,0.45606075977327576,0.4718,2.0
12926,12936,240,0.40422441655522573,0.4043,1.0
12926,2863,240,0.3871308872570543,0.3892,0.666666666667
12928,12921,240,0.39978315318867863,0.3999,1.5
12928,12940,744,0.7097878552482279,0.7228,0.3539408579392961
12928,20432,744,1.2674635944564503,1.2674635944564503,0.6320299068400552
12928,4466,240,0.3438558236909071,0.3438558236909071,2.0
12929,12932,240,0.37552704704097273,0.37889999999999996,1.0
1293,1292,180|201|181,0.2314819806601796,0.2325,1.0
1293,142133,201,0.13492917608749178,0.13492917608749178,0.0
1293,142406,180|181,0.21203232952824871,0.22540000000000002,1.26666666667
12930,12936,240,0.372839242511362,0.37260000000000004,0.666666666667
12931,12930,240,0.45838561284355983,0.45830000000000004,1.0
12931,30018,167,0.36369797511199237,0.518,0.18136063105349215
12931,4041,240|167,0.40321369605823243,0.40321369605823243,1.0
12932,12527,240,0.4221612467075157,0.4238,1.33333333333
12932,12778,240,0.43673697702450437,0.44239999999999996,1.0
12933,12527,744,1.663928196296153,3.2905,0.8297298537750886
12933,12920,240,0.4323178190105528,0.4344,1.0
12933,12934,744,1.3838409940591894,1.3840000000000001,0.6900623405532701
12933,12935,240,0.5412815801872173,0.5413,1.0
12933,13004,152,0.4000756931211593,0.4002,1.0
12933,13046,152,0.40187611456503686,0.4026,1.0
12934,12918,744,0.781660204973809,0.7817999999999999,0.38978052599770335
12934,12924,240,0.4400429258682317,0.44,1.0
12934,12933,744,1.3838409940591894,1.3840000000000001,0.6900623405532701
12934,12937,240,0.3908145485579865,0.39089999999999997,1.0
12935,12924,240,0.40256401086904153,0.4026,1.0
12935,12933,240,0.5412815801872173,0.5413,1.66666666667
12936,12926,240,0.40422441655522573,0.4043,1.0
12936,18175,240,0.41200646288585335,0.4259,2.0
12937,12918,240,0.3908931142318198,0.391,2.0
12937,12934,240,0.3908145485579865,0.39089999999999997,1.33333333333
12938,12918,744,0.8001717994341068,0.8003,0.3990114667311296
12938,12922,240,0.3676734638215116,0.367,1.33333333333
12938,15247,165,0.3933566253879282,0.4258,1.0
12939,12919,240,0.18014911742805662,0.1802,0.5
12939,12923,240,0.4366746952999674,0.4366746952999674,1.5
12940,12925,240,0.4392131057849953,0.4693,1.0
12940,12938,744,0.8213053274719496,1.4479000000000002,0.4095498536444734
12940,15476,164,0.35744784849514905,0.3575,1.0
12942,334,236,0.5320867290566176,0.5494,2.0
12942,8916,236,0.43779958629183674,0.4497,1.0
12945,12947,239|237,0.3868623397978676,0.38689999999999997,0.19291170937909988
12945,12955,239|237,0.4043949539130013,0.4108,0.20165447446861925
12947,12945,239|237,0.3868623397978676,0.38689999999999997,0.19291170937909988
12947,14538,237,0.6869527272563224,0.6982,0.34255395587715515
12955,12945,239|237,0.4043949539130013,0.4108,0.20165447446861925
12955,8505,237,0.41731859337104216,0.41731859337104216,0.20809894094357384
12956,18047,155,0.4280660189973105,0.4280660189973105,1.5
12958,12963,155,0.3350941550840817,0.3707,0.5
12958,18065,155,0.46045260701931784,0.4605,1.0
1296,1297,704,1.019140040874864,1.0212999999999999,3.0
1296,14384,4,0.39144767260601926,0.39144767260601926,1.8
12961,4507,155,0.24697405248640852,0.25980000000000003,0.5
12961,4508,155,0.36281328512874833,0.36281328512874833,1.0
12962,10499,96|603,0.3583119191692918,0.38430000000000003,0.4
12962,4499,96|603,0.5585862498755368,0.5650000000000001,1.125
12963,12961,155,0.43823757574563454,1.0404000000000002,1.0
12964,11536,180|181,0.8306837040010745,0.925,2.3
12964,18087,96,0.3869677005671228,0.38639999999999997,0.5
12964,18107,96,0.10984926772298644,0.22669999999999998,0.0
12965,12961,155,0.18651019679831846,0.1859,0.0
12966,12965,155,0.39135419778228947,0.3912,2.0
12966,18067,155,0.2281090638983571,0.2472,0.25
12967,11213,161,0.5042116926944501,0.8954,1.0
12967,20093,161,1.1509943438474288,1.1522999999999999,2.0
12968,16664,720,1.7281661112580382,2.5274,5.125
12968,16759,20,0.27944593416691094,0.279,1.0
1297,140916,720,1.1086854686652194,2.0753000000000004,3.25
1297,14363,704,0.9730329678725719,1.5754000000000001,2.25
1297,14367,316|16|4,0.6503829434191278,0.7917000000000001,1.525
1297,16733,20,0.32476842124123373,0.32476842124123373,1.0
12973,14180,62,0.2178666000174727,0.2178666000174727,1.0
12975,12977,105,0.25111344186485385,0.2745,0.8
12975,4523,105,0.4908063794201936,0.4909,1.0
12976,11241,105,0.36441955514326335,1.1456,0.4
12977,12983,105,0.20821121748454297,0.32160000000000005,0.2
12981,12984,105,0.29011912968185327,0.2904,0.4
12981,4523,105,0.25625041558643397,0.25630000000000003,0.3
12983,12975,105,0.45842530973421586,0.4585,1.2
12983,12976,105,0.30236595787345466,0.3078,1.8
12983,13620,212|312,0.32571445221420287,0.3428,1.0
12983,5202,212|312,0.43996471052365754,0.49260000000000004,1.0
12984,12981,105,0.29011912968185327,0.2904,0.2
12984,13661,105|217,0.27848162203813664,0.3055,0.8
